name,closed,lat,lng,city,state,country,url
Espace Diamant,false,0.4579444e2,0.655417e1,Notre-Dame-de-Bellecombe,Auvergne-Rhône-Alpes,France,http://www.lessaisies.org
Combloux,false,0.458964e2,0.66417e1,Combloux,Auvergne-Rhône-Alpes,France,
Saint-François-Longchamp,false,0.454106e2,0.63492e1,Saint-François-Longchamp,Auvergne-Rhône-Alpes,France,
Risoul,false,0.446497e2,0.66408e1,Risoul,Provence-Alpes-Côte d'Azur,France,
Alpe d'Huez,false,0.4506028e2,0.607139e1,Auris,Auvergne-Rhône-Alpes,France,http://www.alpedhuez.com/
Grand Massif,false,0.46007e2,0.668312e1,Flaine,Auvergne-Rhône-Alpes,France,http://www.grand-massif.com
Paradiski,false,0.45545865e2,0.6759338e1,Peisey-Nancroix,Auvergne-Rhône-Alpes,France,
Villard-Reculas,false,0.450931e2,0.60325e1,Villard-Reculas,Auvergne-Rhône-Alpes,France,
Portes du Soleil,false,0.46193676e2,0.6773329e1,Avoriaz,Auvergne-Rhône-Alpes,France,http://www.portesdusoleil.com
Les Sybelles,false,0.4525472e2,0.625861e1,Fontcouverte-la-Toussuire,Auvergne-Rhône-Alpes,France,http://www.les-sybelles.com
Saint-Jean-d'Arves,false,0.452081e2,0.62739e1,Saint-Jean-d'Arves,Auvergne-Rhône-Alpes,France,
Les Trois Vallées,false,0.4535e2,0.66e1,Les Allues,Auvergne-Rhône-Alpes,France,http://www.les3vallees.com
Ghisoni,false,0.421042e2,0.92117e1,Ghisoni,Corsica,France,
Bellefontaine,false,0.465578e2,0.60661e1,Bellefontaine,Bourgogne-Franche-Comté,France,
Cerniébaud,false,0.467333e2,0.61044e1,Cerniébaud,Bourgogne-Franche-Comté,France,
Chapelle-des-Bois,false,0.465992e2,0.61153e1,Chapelle-des-Bois,Bourgogne-Franche-Comté,France,
Charquemont,false,0.47215e2,0.68225e1,Charquemont,Bourgogne-Franche-Comté,France,
Chaux-Neuve,false,0.466789e2,0.61361e1,Chaux-Neuve,Bourgogne-Franche-Comté,France,
Foncine-le-Haut,false,0.4666e2,0.60742e1,Foncine-le-Haut,Bourgogne-Franche-Comté,France,
Les Fourgs,false,0.46835e2,0.64061e1,Les Fourgs,Bourgogne-Franche-Comté,France,
Gilley,false,0.470483e2,0.64853e1,Gilley,Bourgogne-Franche-Comté,France,
Grande-Rivière,false,0.465417e2,0.59136e1,Grande-Rivière-Château,Bourgogne-Franche-Comté,France,
Lajoux,false,0.463758e2,0.59722e1,Lajoux,Bourgogne-Franche-Comté,France,
Lamoura,false,0.463961e2,0.59675e1,Lamoura,Bourgogne-Franche-Comté,France,
Longchaumois,false,0.464614e2,0.59333e1,Longchaumois,Bourgogne-Franche-Comté,France,
Longcochon,false,0.46775e2,0.60706e1,Longcochon,Bourgogne-Franche-Comté,France,
Métabief,false,0.467742e2,0.63525e1,Métabief,Bourgogne-Franche-Comté,France,
Maîche,false,0.472519e2,0.68044e1,Maîche,Bourgogne-Franche-Comté,France,
Mignovillard,false,0.467915e2,0.61266e1,Mignovillard,Bourgogne-Franche-Comté,France,
Montbenoît,false,0.469936e2,0.64628e1,Montbenoît,Bourgogne-Franche-Comté,France,
Morbier,false,0.465375e2,0.60175e1,Morbier,Bourgogne-Franche-Comté,France,
Les Moussières,false,0.463267e2,0.58908e1,Les Moussières,Bourgogne-Franche-Comté,France,
Mouthe,false,0.467114e2,0.61944e1,Mouthe,Bourgogne-Franche-Comté,France,
La Pesse,false,0.462864e2,0.58483e1,La Pesse,Bourgogne-Franche-Comté,France,
Prémanon,false,0.464628e2,0.60322e1,Prémanon,Bourgogne-Franche-Comté,France,
Prénovel,false,0.465125e2,0.58403e1,Nanchez,Bourgogne-Franche-Comté,France,
Les Rousses,false,0.464864e2,0.60625e1,Les Rousses,Bourgogne-Franche-Comté,France,
La Bourboule,false,0.455892e2,0.274e1,La Bourboule,Auvergne-Rhône-Alpes,France,
Septmoncel,false,0.463717e2,0.59139e1,Septmoncel les Molunes,Bourgogne-Franche-Comté,France,
La Chaise-Dieu,false,0.453222e2,0.36975e1,La Chaise-Dieu,Auvergne-Rhône-Alpes,France,
Col de la Baraque des Bouviers,false,0.4475843e2,0.3521036e1,Saint-Denis-en-Margeride,Occitania,France,
Chalmazel,false,0.457053e2,0.38514e1,Chalmazel-Jeansagnière,Auvergne-Rhône-Alpes,France,http://www.loire-chalmazel.com/
Chambon-sur-Lac,false,0.455722e2,0.28975e1,Chambon-sur-Lac,Auvergne-Rhône-Alpes,France,
Chastreix,false,0.455128e2,0.27356e1,Chastreix,Auvergne-Rhône-Alpes,France,
Égliseneuve-d'Entraigues,false,0.454089e2,0.28281e1,Égliseneuve-d'Entraigues,Auvergne-Rhône-Alpes,France,
Les Estables,false,0.449053e2,0.4155e1,Les Estables,Auvergne-Rhône-Alpes,France,
Mont Pilat,false,0.45382477e2,0.4572537e1,Graix,Auvergne-Rhône-Alpes,France,
Laguiole,false,0.44685e2,0.28481e1,Laguiole,Occitania,France,
Laubert,false,0.445864e2,0.36411e1,Laubert,Occitania,France,
Le Lioran,false,0.450459e2,0.245e1,Saint-Cernin,Auvergne-Rhône-Alpes,France,http://www.lelioran.com
Mont Aigoual,false,0.4412278e2,0.3575e1,Val-d'Aigoual,Occitania,France,
Mont-Dore,false,0.455772e2,0.28097e1,Mont-Dore,Auvergne-Rhône-Alpes,France,
Murol,false,0.455739e2,0.29439e1,Murol,Auvergne-Rhône-Alpes,France,
Mont Lozère,false,0.4442611e2,0.373917e1,Mont Lozère et Goulet,Occitania,France,
Nasbinals,false,0.446631e2,0.30472e1,Nasbinals,Occitania,France,
Picherande,false,0.45465e2,0.2767e1,Picherande,Auvergne-Rhône-Alpes,France,
Saint-Urcize,false,0.446975e2,0.30047e1,Saint-Urcize,Auvergne-Rhône-Alpes,France,
Saint-Anthème,false,0.45528e2,0.3918e1,Saint-Anthème,Auvergne-Rhône-Alpes,France,
Super Besse,false,0.455107e2,0.285675e1,Besse-et-Saint-Anastaise,Auvergne-Rhône-Alpes,France,http://www.sancy.com
Haut-Folin,false,0.4699583e2,0.403722e1,Saint-Prix,Bourgogne-Franche-Comté,France,
Les Angles,false,0.430836e2,0.75e-2,Les Angles,Occitania,France,
Ax 3 Domaines,false,0.4270083e2,0.181389e1,Ax-les-Thermes,Occitania,France,http://www.ax-ski.com/
Barèges,false,0.428978e2,0.658e-1,Barèges,Occitania,France,
Beillé,false,0.480828e2,0.5136e0,Beillé,Pays de la Loire,France,
Bourg-d'Oueil,false,0.428603e2,0.4986e0,Bourg-d'Oueil,Occitania,France,
Camurac,false,0.427992e2,0.19158e1,Camurac,Occitania,France,
Cauterets,false,0.4289e2,-0.11e0,Cauterets,Occitania,France,
Étang de Lers,false,0.428075e2,0.137778e1,Le Port,Occitania,France,
Font-Romeu-Odeillo-Via,false,0.424983e2,0.20347e1,Font-Romeu-Odeillo-Via,Occitania,France,
Gavarnie-Gèdre,false,0.42789e2,0.19e-1,Gavarnie-Gèdre,Occitania,France,
Formiguères,false,0.426156e2,0.21025e1,Formiguères,Occitania,France,
Gourette,false,0.4295806e2,-0.33222e0,Gourette,Nouvelle-Aquitaine,France,
Guzet-Neige,false,0.4278722e2,0.129861e1,Ustou,Occitania,France,http://www.haut-couserans.com/fr/hiver/ski/index.htm
Hautacam,false,0.42972222e2,-0.8056e-2,Beaucens,Occitania,France,http://www.hautacam.com/
Luz Ardiden,false,0.4288556e2,-0.6139e-1,Grust,Occitania,France,http://www.luz.org/
Nistos,false,0.430181e2,0.48e0,Nistos,Occitania,France,
Peyragudes,false,0.4279e2,0.445e0,Germ,Occitania,France,http://www.n-py.com/en/peyragudes/
Porté-Puymorens,false,0.425492e2,0.18325e1,Porté-Puymorens,Occitania,France,
Puyvalador,false,0.426472e2,0.21206e1,Puyvalador,Occitania,France,
Saint-Lary-Soulan,false,0.4282e2,0.32e0,Vignec,Occitania,France,
Somport,false,0.4279361e2,-0.54583e0,Urdos,Nouvelle-Aquitaine,France,
Superbagnères,false,0.42768e2,0.577e0,Saint-Aventin,Occitania,France,http://www.luchon.com
Ballon d'Alsace,false,0.4782222e2,0.684528e1,Sewen,Grand Est,France,
Val-Louron,false,0.427903e2,0.3897e0,Adervielle-Pouchergues,Occitania,France,http://www.val-louron-ski.com/
La Bresse,false,0.480067e2,0.68767e1,La Bresse,Grand Est,France,
La Bresse,false,0.480067e2,0.68767e1,La Bresse,Grand Est,France,
Bussang,false,0.478864e2,0.68542e1,Bussang,Grand Est,France,
Col des Bagenelles,false,0.481925e2,0.711389e1,Le Bonhomme,Grand Est,France,
Mont Donon,false,0.4851389e2,0.717083e1,Wisches,Grand Est,France,
Cornimont,false,0.479639e2,0.68397e1,Cornimont,Grand Est,France,
Gérardmer,false,0.4808e2,0.688e1,Impasse des Maisons Neuves,Grand Est,France,
Grand Ballon,false,0.4790083e2,0.709806e1,Geishouse,Grand Est,France,
Girmont-Val-d'Ajol,false,0.479547e2,0.65619e1,Girmont-Val-d'Ajol,Grand Est,France,
Lac Blanc,false,0.48124444e2,0.7094444e1,Orbey,Grand Est,France,
Le Markstein,false,0.4792639e2,0.703e1,Oderen,Grand Est,France,http://www.lemarkstein.net/en/
Rochesson,false,0.480231e2,0.67864e1,Rochesson,Grand Est,France,
La Planche des Belles Filles,false,0.4777222e2,0.677778e1,Plancher-les-Mines,Bourgogne-Franche-Comté,France,http://www.stationdelaplanche.fr
Saint-Maurice-sur-Moselle,false,0.478586e2,0.68247e1,Saint-Maurice-sur-Moselle,Grand Est,France,
Le Tanet,false,0.4808333e2,0.705194e1,Stosswihr,Grand Est,France,
Col de la Schlucht,false,0.4806389e2,0.7022667e1,Le Valtin,Grand Est,France,
Le Valtin,false,0.480989e2,0.70244e1,Le Valtin,Grand Est,France,
Ventron,false,0.479411e2,0.68733e1,Ventron,Grand Est,France,
Wangenbourg-Engenthal,false,0.4863e2,0.73e1,Wangenbourg-Engenthal,Grand Est,France,
Xonrupt-Longemer,false,0.4808e2,0.693e1,Xonrupt-Longemer,Grand Est,France,https://www.xonrupt.fr/
Bakuriani,false,0.4175e2,0.43533e2,Borjomi Municipality,Samtskhe-Javakheti,Georgia,
Gudauri,false,0.4247583e2,0.4447861e2,Mtskheta-Stepantsminda-Larsi,Mtskheta-Mtianeti,Georgia,
Garmisch-Partenkirchen,false,0.475e2,0.11083e2,Brauhausstraße,Bavaria,Germany,
Mestia,false,0.4304556e2,0.4272972e2,Tamar Mepe Street,Samegrelo-Upper Svaneti,Georgia,
Oberammergau,false,0.4759667e2,0.1106444e2,Dorfstraße,Bavaria,Germany,
Oberstdorf,false,0.47417e2,0.10283e2,Im Steinach,Bavaria,Germany,https://www.markt-oberstdorf.de/
Zwiesel,false,0.49017e2,0.13233e2,Lichtenthal,Bavaria,Germany,http://www.zwiesel.de
Baiersbronn,false,0.4850583e2,0.837111e1,Altmühleweg,Baden-Württemberg,Germany,
Belchen,false,0.478225e2,0.783361e1,Schönenberg,Baden-Württemberg,Germany,
Breitnau,false,0.4793917e2,0.807917e1,Breitnau,Baden-Württemberg,Germany,http://www.breitnau.de/
Feldberg,false,0.4787861e2,0.801111e1,Feldberg,Baden-Württemberg,Germany,
Herrischried,false,0.47667e2,0.8e1,Herrischried,Baden-Württemberg,Germany,
Furtwangen im Schwarzwald,false,0.4805028e2,0.820917e1,Baumannstraße,Baden-Württemberg,Germany,
Oberried,false,0.4793194e2,0.794722e1,Oberried,Baden-Württemberg,Germany,
Hinterzarten,false,0.479e2,0.81e1,Hinterzarten,Baden-Württemberg,Germany,
Sankt Georgen im Schwarzwald,false,0.4812472e2,0.833083e1,Hauptstraße,Baden-Württemberg,Germany,
Sasbachwalden,false,0.4861833e2,0.812722e1,Sasbachwalden,Baden-Württemberg,Germany,
Schonach im Schwarzwald,false,0.481425e2,0.82025e1,Schonach im Schwarzwald,Baden-Württemberg,Germany,
Schönwald im Schwarzwald,false,0.4810472e2,0.820278e1,Schönwald im Schwarzwald,Baden-Württemberg,Germany,
Seebach,false,0.4857667e2,0.817611e1,Seebach,Baden-Württemberg,Germany,
Todtmoos,false,0.47733e2,0.8e1,Todtmoos,Baden-Württemberg,Germany,
Todtnau,false,0.47833e2,0.795e1,Oberstraße,Baden-Württemberg,Germany,http://www.todtnau.de/
Triberg im Schwarzwald,false,0.4813083e2,0.823167e1,Hauptstraße,Baden-Württemberg,Germany,
Altenau,false,0.5180278e2,0.1044556e2,Bergstraße,Lower Saxony,Germany,
Bad Sachsa,false,0.5159694e2,0.1055222e2,Pfaffenwiese,Lower Saxony,Germany,
Braunlage,false,0.5172694e2,0.1061194e2,Marktstraße,Lower Saxony,Germany,http://www.braunlage.org
Clausthal-Zellerfeld,false,0.51805e2,0.1033556e2,Graupenstraße,Lower Saxony,Germany,
Hahnenklee,false,0.5186389e2,0.1034083e2,Berghotel,Lower Saxony,Germany,
Hohegeiß,false,0.5166389e2,0.1066889e2,Hohegeiß,Lower Saxony,Germany,
Osterode am Harz,false,0.5172861e2,0.1025222e2,Aegidienstraße,Lower Saxony,Germany,
Schulenberg im Oberharz,false,0.5183611e2,0.10435e2,Schulenberg im Oberharz,Lower Saxony,Germany,
Sankt Andreasberg,false,0.5171056e2,0.1051833e2,Sankt Andreasberg,Lower Saxony,Germany,http://www.sankt-andreasberg.de/
Winterberg,false,0.512e2,0.8517e1,In der Büre,North Rhine-Westphalia,Germany,https://www.winterberg.de
Aalen,false,0.48833e2,0.101e2,Am Proviantamt,Baden-Württemberg,Germany,
Willingen,false,0.51295e2,0.860806e1,Briloner Straße,Hesse,Germany,
Albstadt,false,0.4821194e2,0.902389e1,Gartenstraße,Baden-Württemberg,Germany,
Sonnenbühl,false,0.4839028e2,0.918111e1,Sonnenbühl,Baden-Württemberg,Germany,
Römerstein,false,0.4849556e2,0.951056e1,Römerstein,Baden-Württemberg,Germany,
Westerheim,false,0.48515e2,0.962361e1,Westerheim,Baden-Württemberg,Germany,
Elatochori,false,0.4032e2,0.22267e2,Katerini Municipality,Macedonia and Thrace,Greece,
Wiesensteig,false,0.4856167e2,0.962528e1,Spitalgasse,Baden-Württemberg,Germany,
Falakro,false,0.412939e2,0.240947e2,Drama Municipal Unit,Macedonia and Thrace,Greece,
Kalavryta,false,0.38033e2,0.22117e2,Municipal Unit of Kalavryta,"Peloponnese, Western Greece and the Ionian",Greece,
Karpenisi,false,0.38917e2,0.21783e2,Municipal Unit of Karpenisi,Thessaly and Central Greece,Greece,
Mainalo,false,0.376436e2,0.222797e2,Municipal Unit of Levidi,"Peloponnese, Western Greece and the Ionian",Greece,
Olympos,false,0.39983e2,0.222e2,Kallithea,Thessaly and Central Greece,Greece,
Metsovo,false,0.3977028e2,0.2118389e2,Ioannina Regional Unit,Epirus and Western Macedonia,Greece,
Mount Parnassus,false,0.3853583e2,0.2262417e2,Municipal Unit of Tithorea,Thessaly and Central Greece,Greece,
Pertouli,false,0.39533e2,0.21467e2,Περτούλι,Thessaly and Central Greece,Greece,
Pelion,false,0.3943861e2,0.2304639e2,Municipal Unit of Zagora,Thessaly and Central Greece,Greece,
Pisoderi,false,0.4078611e2,0.2124694e2,Prespes Municipal Unit,Epirus and Western Macedonia,Greece,
Kato Vermio,false,0.4055e2,0.220267e2,Kato Vermio,Macedonia and Thrace,Greece,
Vasilitsa,false,0.400597e2,0.211998e2,Πολυνέρι,Epirus and Western Macedonia,Greece,
Vitsi,false,0.40583e2,0.213e2,Tichio,Epirus and Western Macedonia,Greece,
Bánkút,false,0.480989e2,0.204889e2,Nagyvisnyó,Great Plain and North,Hungary,
Eplény,false,0.472058e2,0.17921e2,Eplény,Central Transdanubia,Hungary,
Kékes,false,0.4787889e2,0.2001028e2,Parád,Great Plain and North,Hungary,
Mátraszentimre,false,0.4790972e2,0.1987583e2,Mátraszentimre,Great Plain and North,Hungary,http://www.matraszentimre.hu/
Hlíðarfjall,false,0.656487e2,-0.182659e2,Hörgársveit,,Iceland,
Alagna Valsesia,false,0.4585389e2,0.793722e1,Alagna Valsesia,Piedmont,Italy,http://www.comune.alagnavalsesia.vc.it/
Ala di Stura,false,0.45317e2,0.73e1,Ala di Stura,Piedmont,Italy,http://www.comunealadistura.it
Scopello,false,0.45767e2,0.81e1,Scopello,Piedmont,Italy,http://www.scopello.com
Argentera,false,0.444e2,0.6933e1,Argentera,Piedmont,Italy,
Giaveno,false,0.45033e2,0.735e1,Via Rodolfo Reguzzoni,Piedmont,Italy,http://www.giaveno.it
Balme,false,0.453e2,0.7217e1,Balme,Piedmont,Italy,http://www.comune.balme.to.it/
Veglio,false,0.45633e2,0.8117e1,Veglio,Piedmont,Italy,
Bardonecchia,false,0.45083e2,0.67e1,Bardonecchia,Piedmont,Italy,http://www.comune.bardonecchia.to.it/
Crissolo,false,0.447e2,0.7167e1,Crissolo,Piedmont,Italy,http://www.comune.crissolo.cn.it/
Entracque,false,0.4425e2,0.74e1,Entracque,Piedmont,Italy,http://www.comune.entracque.cn.it/
Frabosa Soprana,false,0.442873556e2,0.78070444e1,Mondagnola,Piedmont,Italy,
Frabosa Sottana,false,0.443e2,0.78e1,Mondagnola,Piedmont,Italy,
Garessio,false,0.442e2,0.8017e1,Garessio,Piedmont,Italy,http://www.garessio.net
Roccaforte Mondovì,false,0.44317e2,0.775e1,Roccaforte Mondovì,Piedmont,Italy,
Limone Piemonte,false,0.442e2,0.7567e1,Tetti Mecci,Piedmont,Italy,http://www.limonepiemonte.it
Ceppo Morelli,false,0.45967e2,0.8067e1,Ceppo Morelli,Piedmont,Italy,http://www.comune.ceppomorelli.vb.it/
Varzo,false,0.462e2,0.825e1,Varzo,Piedmont,Italy,http://www.comune.varzo.vb.it/
Oropa,false,0.4562806e2,0.797833e1,Biella,Piedmont,Italy,
Chiomonte,false,0.45117e2,0.6983e1,Ramats,Piedmont,Italy,http://www.comune.chiomonte.to.it/
Prali,false,0.44883e2,0.705e1,Prali,Piedmont,Italy,http://www.praly.it/
Pontechianale,false,0.44617e2,0.7033e1,Pontechianale,Piedmont,Italy,
Bagnolo Piemonte,false,0.44767e2,0.7317e1,Bagnolo Piemonte,Piedmont,Italy,http://www.comune.bagnolo.cn.it
Sampeyre,false,0.44583e2,0.7183e1,Sampeyre,Piedmont,Italy,http://www.comune.sampeyre.cn.it/
Roburent,false,0.44317e2,0.7883e1,Roburent,Piedmont,Italy,
Usseglio,false,0.45233e2,0.7217e1,Usseglio,Piedmont,Italy,http://www.comuneusseglio.to.it/
Valdieri,false,0.44283e2,0.74e1,Valdieri,Piedmont,Italy,http://www.comune.valdieri.cn.it/
Via Lattea,false,0.44967e2,0.6867e1,Sestriere,Piedmont,Italy,
Ayas,false,0.45817e2,0.7683e1,Ayas,Aosta Valley,Italy,http://www.comune.ayas.ao.it/
Chamois,false,0.45833e2,0.7617e1,Chamois,Aosta Valley,Italy,http://www.comune.chamois.ao.it/
Brusson,false,0.45767e2,0.7733e1,Brusson,Aosta Valley,Italy,http://www.comune.brusson.ao.it/
Champoluc,false,0.45833e2,0.7733e1,Ayas,Aosta Valley,Italy,
Champorcher,false,0.45617e2,0.7617e1,Champorcher,Aosta Valley,Italy,
Cogne,false,0.4560795e2,0.73556e1,Cogne,Aosta Valley,Italy,http://www.comune.cogne.ao.it
Saint-Vincent,false,0.4575e2,0.765e1,Cillian,Aosta Valley,Italy,http://www.comune.saint-vincent.ao.it/index.html
Courmayeur,false,0.45783e2,0.6967e1,Courmayeur,Aosta Valley,Italy,
Gressoney-La-Trinité,false,0.45833e2,0.7833e1,Gressoney-La-Trinité,Aosta Valley,Italy,http://www.comune.gressoneylatrinite.ao.it/
Gressoney-Saint-Jean,false,0.45783e2,0.7817e1,Gressoney-Saint-Jean,Aosta Valley,Italy,http://www.comune.gressoneystjean.ao.it/
La Magdeleine,false,0.45817e2,0.7617e1,La Magdeleine,Aosta Valley,Italy,http://www.comune.la-magdeleine.ao.it/
Pila,false,0.4571861e2,0.728833e1,Gressan,Aosta Valley,Italy,
Pointe Helbronner,false,0.4584583e2,0.693167e1,Courmayeur,Aosta Valley,Italy,
Nus,false,0.45733e2,0.7467e1,Saint-Marcel,Aosta Valley,Italy,http://www.comune.nus.ao.it/
Saint-Rhémy-en-Bosses,false,0.45833e2,0.7183e1,Saint-Rhémy-en-Bosses,Aosta Valley,Italy,http://www.comune.saintrhemyenbosses.ao.it/
La Thuile,false,0.457e2,0.695e1,La Thuile,Aosta Valley,Italy,
Torgnon,false,0.458e2,0.7567e1,Torgnon,Aosta Valley,Italy,http://www.comune.torgnon.ao.it/
Valgrisenche,false,0.4563e2,0.70645e1,Planté,Aosta Valley,Italy,http://www.comune.valgrisenche.ao.it/
Valsavarenche,false,0.4559222e2,0.720778e1,Valsavarenche,Aosta Valley,Italy,http://www.comune.valsavarenche.ao.it/
Valtournenche,false,0.45883e2,0.7617e1,Cret du Pont,Aosta Valley,Italy,
Aprica,false,0.4615e2,0.10133e2,Aprica,Lombardy,Italy,http://www.comune.aprica.so.it
Bormio,false,0.46467e2,0.10367e2,Via Cacciatori delle Alpi,Lombardy,Italy,http://www.comune.bormio.so.it/
Borno,false,0.4594611e2,0.1019889e2,Borno,Lombardy,Italy,http://www.comune.borno.bs.it
Carona,false,0.46017e2,0.9783e1,Carona,Lombardy,Italy,
Chiesa in Valmalenco,false,0.46267e2,0.985e1,Primolo,Lombardy,Italy,http://www.comune.chiesainvalmalenco.so.it
Colere,false,0.45967e2,0.10083e2,Colere,Lombardy,Italy,
Foppolo,false,0.4605e2,0.975e1,Foppolo,Lombardy,Italy,
Gerola Alta,false,0.4605972e2,0.955111e1,Gerola Alta,Lombardy,Italy,http://www.comune.gerolaalta.so.it/
Gromo,false,0.45967e2,0.9933e1,Gromo,Lombardy,Italy,
Lanzada,false,0.46267e2,0.9867e1,Lanzada,Lombardy,Italy,http://www.comune.lanzada.so.it/
Livigno,false,0.46533e2,0.10133e2,Livigno,Lombardy,Italy,http://www.comune.livigno.so.it
Valbondione,false,0.461e2,0.9783e1,Fusine,Lombardy,Italy,
Madesimo,false,0.46433e2,0.935e1,Madesimo,Lombardy,Italy,http://www.comune.madesimo.so.it/
Montecampione,false,0.4583028e2,0.1018472e2,Montecampione,Lombardy,Italy,
Moggio,false,0.45933e2,0.9483e1,Moggio,Lombardy,Italy,http://www.comune.moggio.lc.it/
Margno,false,0.46033e2,0.9383e1,Codesino,Lombardy,Italy,http://www.comune.margno.lc.it/
Barzio,false,0.4595e2,0.9467e1,Barzio,Lombardy,Italy,http://www.altopianovalsassina.it/noflash.html
Piazzatorre,false,0.46e2,0.9683e1,Mezzoldo,Lombardy,Italy,
Presolana,false,0.459562e2,0.100557e2,Castione della Presolana,Lombardy,Italy,
Ponte di Legno,false,0.4625944e2,0.1050944e2,Ponte di Legno,Lombardy,Italy,http://www.comune.ponte-di-legno.bs.it/
Monte Pora,false,0.4588417e2,0.1011083e2,Castione della Presolana,Lombardy,Italy,
Valdidentro,false,0.46483e2,0.103e2,Valdidentro,Lombardy,Italy,
Valleve,false,0.46033e2,0.975e1,Foppolo,Lombardy,Italy,
Schilpario,false,0.46017e2,0.1015e2,Schilpario,Lombardy,Italy,http://www.comune.schilpario.bg.it/
Teglio,false,0.46167e2,0.10067e2,Tresenda,Lombardy,Italy,
Temù,false,0.4624944e2,0.1046889e2,Pontagna,Lombardy,Italy,http://www.comune.temu.bs.it
Valchiavenna,false,0.4625e2,0.94e1,San Pietro,Lombardy,Italy,
Valfurva,false,0.4645e2,0.10417e2,Valfurva,Lombardy,Italy,
Baselga di Piné,false,0.46133e2,0.11233e2,Tressilla,Trentino-Alto Adige/Südtirol,Italy,http://www.comune.baselgadipine.tn.it
Valtorta,false,0.45983e2,0.9533e1,Rava,Lombardy,Italy,http://www.comune.valtorta.bg.it/
Brentonico,false,0.45817e2,0.1095e2,Fontechel,Trentino-Alto Adige/Südtirol,Italy,http://www.comune.brentonico.tn.it
Monte Bondone,false,0.4598806e2,0.1103083e2,Cavedine,Trentino-Alto Adige/Südtirol,Italy,
Brocon Pass,false,0.4611861e2,0.1168833e2,Castello Tesino,Trentino-Alto Adige/Südtirol,Italy,
Rosengarten group,false,0.46467e2,0.1165e2,Tiers - Tires,Trentino-Alto Adige/Südtirol,Italy,
Folgaria,false,0.45917e2,0.11183e2,Folgaria,Trentino-Alto Adige/Südtirol,Italy,
Dimaro,false,0.46333e2,0.10867e2,Dimaro,Trentino-Alto Adige/Südtirol,Italy,http://www.comune.dimaro.tn.it
Lavarone,false,0.45933e2,0.11267e2,Gionghi,Trentino-Alto Adige/Südtirol,Italy,http://www.comune.lavarone.tn.it
Madonna di Campiglio,false,0.4623194e2,0.1082611e2,Madonna di Campiglio,Trentino-Alto Adige/Südtirol,Italy,http://www.campiglio.com/
Molveno,false,0.4615e2,0.10967e2,Molveno,Trentino-Alto Adige/Südtirol,Italy,http://www.comune.molveno.tn.it
Paganella,false,0.4616667e2,0.1106667e2,Vertical Vecia Funivia,Trentino-Alto Adige/Südtirol,Italy,
Tonale Pass,false,0.4625806e2,0.1058083e2,Ponte di Legno,Lombardy,Italy,
Pordoi Pass,false,0.464847e2,0.118361e2,SR48,Veneto,Italy,
Rolle Pass,false,0.4629639e2,0.1178694e2,San Martino di Castrozza,Trentino-Alto Adige/Südtirol,Italy,
San Pellegrino Pass,false,0.463778e2,0.117683e2,Moena,Trentino-Alto Adige/Südtirol,Italy,
Peio,false,0.46367e2,0.10667e2,Peio Fonti,Trentino-Alto Adige/Südtirol,Italy,http://www.comune.peio.tn.it
Sella Pass,false,0.4650861e2,0.1176278e2,Sëlva - Wolkenstein - Selva di Val Gardena,Trentino-Alto Adige/Südtirol,Italy,
Pinzolo,false,0.46167e2,0.1075e2,Pinzolo,Trentino-Alto Adige/Südtirol,Italy,http://www.comune.pinzolo.tn.it
Predazzo,false,0.46317e2,0.116e2,Predazzo,Trentino-Alto Adige/Südtirol,Italy,http://www.comune.predazzo.tn.it
Presanella,false,0.4622e2,0.1066389e2,Giustino,Trentino-Alto Adige/Südtirol,Italy,
San Martino di Castrozza,false,0.46267e2,0.118e2,San Martino di Castrozza,Trentino-Alto Adige/Südtirol,Italy,
Fiemme Valley,false,0.462833e2,0.115667e2,Ziano di Fiemme,Trentino-Alto Adige/Südtirol,Italy,
Seiser Alm,false,0.4654111e2,0.116447194e2,Kastelruth - Castelrotto,Trentino-Alto Adige/Südtirol,Italy,
Fassa Valley,false,0.4645389e2,0.117e2,Mazzin - Mazin,Trentino-Alto Adige/Südtirol,Italy,
Alta Badia,false,0.46553e2,0.11874e2,Corvara in Badia - Corvara,Trentino-Alto Adige/Südtirol,Italy,
Hochpustertal,false,0.4673194e2,0.1229639e2,Innichen - San Candido,Trentino-Alto Adige/Südtirol,Italy,
Brixen,false,0.46717e2,0.1165e2,Milland - Millan,Trentino-Alto Adige/Südtirol,Italy,http://www.brixen.it
Bruneck,false,0.468e2,0.11933e2,Stegen - Stegona,Trentino-Alto Adige/Südtirol,Italy,http://www.gemeinde.bruneck.bz.it
Sand in Taufers,false,0.4692111e2,0.1195556e2,Taufers - Tures,Trentino-Alto Adige/Südtirol,Italy,http://www.gemeinde.sandintaufers.bz.it
Welschnofen,false,0.46433e2,0.1155e2,Welschnofen - Nova Levante,Trentino-Alto Adige/Südtirol,Italy,http://www.gemeinde.welschnofen.bz.it
Brenner,false,0.47e2,0.115e2,Brenner - Brennero,Trentino-Alto Adige/Südtirol,Italy,
Rittner Horn,false,0.46615e2,0.1146083e2,Barbian - Barbiano,Trentino-Alto Adige/Südtirol,Italy,
Toblach,false,0.46733e2,0.12217e2,Wahlen - Valle San Silvestro,Trentino-Alto Adige/Südtirol,Italy,http://www.gemeinde.toblach.bz.it/
